wall_time,ros_time,reset_index,mode,surface_source,tcp_limit,elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,line_length,line_speed,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-10T14:43:37.511,17.33,0,x_wave,settle,free,0.77,0.7557,0.3293,0.336,0.0,0.0,0.336,0.33,-0.0007,0.0067,6.869,6.0,0.869,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.0116,0.0116,0.0348,0.0663,0.11117,0.0059,0.41,0.026,0.3752,0.026,0.3693,0.6545,0.0243,-0.7557,0.392,0.026,0.012,-0.0,0.0116,"elapsed=0.77 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3752, 0.0260, 0.3693] link7_z_axis=[0.6545, 0.0243, -0.7557] tool_down_score=0.7557 tcp_z=0.3293 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0007 bump_center=[0.3920, 0.0260] penetration=0.0067 fz_virtual_N=6.869 desired_fz_N=6.000 force_error_N=0.869 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0116 vz_admittance=0.0116 tcp_limit=free cartesian_velocity=[0.0120, -0.0000, 0.0116] xy_error=0.0348 qdot_max=0.0663 min_singular=0.11117 joint_error_max=0.0059"
2026-07-10T14:43:37.545,17.374,0,x_wave,settle,free,0.8,0.7557,0.3291,0.336,0.0,0.0,0.336,0.33,-0.0009,0.0069,6.917,6.0,0.917,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.0135,0.0135,0.0346,0.0715,0.11112,0.0074,0.41,0.026,0.3754,0.026,0.3691,0.6545,0.0243,-0.7557,0.392,0.026,0.012,-0.0,0.0135,"elapsed=0.80 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3754, 0.0260, 0.3691] link7_z_axis=[0.6545, 0.0243, -0.7557] tool_down_score=0.7557 tcp_z=0.3291 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0009 bump_center=[0.3920, 0.0260] penetration=0.0069 fz_virtual_N=6.917 desired_fz_N=6.000 force_error_N=0.917 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0135 vz_admittance=0.0135 tcp_limit=free cartesian_velocity=[0.0120, -0.0000, 0.0135] xy_error=0.0346 qdot_max=0.0715 min_singular=0.11112 joint_error_max=0.0074"
2026-07-10T14:43:37.596,17.406,0,x_wave,settle,free,0.83,0.7557,0.329,0.336,0.0,0.0,0.336,0.33,-0.001,0.007,7.072,6.0,1.072,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.014,0.014,0.0342,0.0728,0.11108,0.0093,0.41,0.026,0.3758,0.026,0.369,0.6545,0.0243,-0.7557,0.392,0.026,0.012,-0.0,0.014,"elapsed=0.83 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3758, 0.0260, 0.3690] link7_z_axis=[0.6545, 0.0243, -0.7557] tool_down_score=0.7557 tcp_z=0.3290 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0010 bump_center=[0.3920, 0.0260] penetration=0.0070 fz_virtual_N=7.072 desired_fz_N=6.000 force_error_N=1.072 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0140 vz_admittance=0.0140 tcp_limit=free cartesian_velocity=[0.0120, -0.0000, 0.0140] xy_error=0.0342 qdot_max=0.0728 min_singular=0.11108 joint_error_max=0.0093"
2026-07-10T14:43:37.660,17.435,0,x_wave,settle,free,0.87,0.7556,0.329,0.336,0.0,0.0,0.336,0.33,-0.001,0.007,7.011,6.0,1.011,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.014,0.014,0.0339,0.0728,0.11097,0.0104,0.41,0.026,0.3761,0.026,0.369,0.6545,0.0243,-0.7556,0.392,0.026,0.012,0.0,0.014,"elapsed=0.87 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3761, 0.0260, 0.3690] link7_z_axis=[0.6545, 0.0243, -0.7556] tool_down_score=0.7556 tcp_z=0.3290 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0010 bump_center=[0.3920, 0.0260] penetration=0.0070 fz_virtual_N=7.011 desired_fz_N=6.000 force_error_N=1.011 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0140 vz_admittance=0.0140 tcp_limit=free cartesian_velocity=[0.0120, 0.0000, 0.0140] xy_error=0.0339 qdot_max=0.0728 min_singular=0.11097 joint_error_max=0.0104"
2026-07-10T14:43:37.710,17.491,0,x_wave,settle,free,0.9,0.7556,0.329,0.336,0.0,0.0,0.336,0.33,-0.001,0.007,6.933,6.0,0.933,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.014,0.014,0.0337,0.0728,0.11082,0.0102,0.41,0.026,0.3763,0.026,0.369,0.6545,0.0243,-0.7556,0.392,0.026,0.012,0.0,0.014,"elapsed=0.90 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3763, 0.0260, 0.3690] link7_z_axis=[0.6545, 0.0243, -0.7556] tool_down_score=0.7556 tcp_z=0.3290 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0010 bump_center=[0.3920, 0.0260] penetration=0.0070 fz_virtual_N=6.933 desired_fz_N=6.000 force_error_N=0.933 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0140 vz_admittance=0.0140 tcp_limit=free cartesian_velocity=[0.0120, 0.0000, 0.0140] xy_error=0.0337 qdot_max=0.0728 min_singular=0.11082 joint_error_max=0.0102"
2026-07-10T14:43:37.728,17.496,0,x_wave,settle,free,0.93,0.7556,0.3292,0.336,0.0,0.0,0.336,0.33,-0.0008,0.0068,6.697,6.0,0.697,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.0115,0.0115,0.0335,0.066,0.11074,0.0112,0.41,0.026,0.3765,0.026,0.3692,0.6546,0.0243,-0.7556,0.392,0.026,0.012,0.0001,0.0115,"elapsed=0.93 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3765, 0.0260, 0.3692] link7_z_axis=[0.6546, 0.0243, -0.7556] tool_down_score=0.7556 tcp_z=0.3292 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0008 bump_center=[0.3920, 0.0260] penetration=0.0068 fz_virtual_N=6.697 desired_fz_N=6.000 force_error_N=0.697 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0115 vz_admittance=0.0115 tcp_limit=free cartesian_velocity=[0.0120, 0.0001, 0.0115] xy_error=0.0335 qdot_max=0.0660 min_singular=0.11074 joint_error_max=0.0112"
2026-07-10T14:43:37.789,17.535,0,x_wave,settle,free,0.97,0.7556,0.3295,0.336,0.0,0.0,0.336,0.33,-0.0005,0.0065,6.412,6.0,0.412,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.0073,0.0073,0.0332,0.0547,0.11055,0.0106,0.41,0.026,0.3768,0.026,0.3695,0.6546,0.0243,-0.7556,0.392,0.026,0.012,0.0001,0.0073,"elapsed=0.97 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3768, 0.0260, 0.3695] link7_z_axis=[0.6546, 0.0243, -0.7556] tool_down_score=0.7556 tcp_z=0.3295 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0005 bump_center=[0.3920, 0.0260] penetration=0.0065 fz_virtual_N=6.412 desired_fz_N=6.000 force_error_N=0.412 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0073 vz_admittance=0.0073 tcp_limit=free cartesian_velocity=[0.0120, 0.0001, 0.0073] xy_error=0.0332 qdot_max=0.0547 min_singular=0.11055 joint_error_max=0.0106"
2026-07-10T14:43:37.838,17.583,0,x_wave,settle,free,1.0,0.7555,0.3297,0.336,0.0,0.0,0.336,0.33,-0.0003,0.0063,6.279,6.0,0.279,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.0052,0.0052,0.033,0.0491,0.11036,0.0091,0.41,0.026,0.377,0.026,0.3697,0.6547,0.0243,-0.7555,0.392,0.026,0.012,0.0001,0.0052,"elapsed=1.00 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3770, 0.0260, 0.3697] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3297 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0003 bump_center=[0.3920, 0.0260] penetration=0.0063 fz_virtual_N=6.279 desired_fz_N=6.000 force_error_N=0.279 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0052 vz_admittance=0.0052 tcp_limit=free cartesian_velocity=[0.0120, 0.0001, 0.0052] xy_error=0.0330 qdot_max=0.0491 min_singular=0.11036 joint_error_max=0.0091"
2026-07-10T14:43:37.899,17.61,0,x_wave,settle,free,1.04,0.7555,0.33,0.336,0.0,0.0,0.336,0.33,-0.0,0.006,5.96,6.0,-0.04,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.0003,0.0003,0.0328,0.0358,0.11017,0.0079,0.41,0.026,0.3772,0.0259,0.37,0.6547,0.0243,-0.7555,0.392,0.026,0.012,0.0001,0.0003,"elapsed=1.04 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3772, 0.0259, 0.3700] link7_z_axis=[0.6547, 0.0243, -0.7555] tool_down_score=0.7555 tcp_z=0.3300 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0000 bump_center=[0.3920, 0.0260] penetration=0.0060 fz_virtual_N=5.960 desired_fz_N=6.000 force_error_N=-0.040 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0003 vz_admittance=0.0003 tcp_limit=free cartesian_velocity=[0.0120, 0.0001, 0.0003] xy_error=0.0328 qdot_max=0.0358 min_singular=0.11017 joint_error_max=0.0079"
2026-07-10T14:43:37.962,17.67,0,x_wave,settle,free,1.07,0.7554,0.3302,0.336,0.0,0.0,0.336,0.33,0.0002,0.0058,5.653,6.0,-0.347,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0033,-0.0033,0.0325,0.0365,0.11008,0.0073,0.41,0.026,0.3775,0.0259,0.3702,0.6548,0.0243,-0.7554,0.392,0.026,0.012,0.0001,-0.0033,"elapsed=1.07 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3775, 0.0259, 0.3702] link7_z_axis=[0.6548, 0.0243, -0.7554] tool_down_score=0.7554 tcp_z=0.3302 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.653 desired_fz_N=6.000 force_error_N=-0.347 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0033 vz_admittance=-0.0033 tcp_limit=free cartesian_velocity=[0.0120, 0.0001, -0.0033] xy_error=0.0325 qdot_max=0.0365 min_singular=0.11008 joint_error_max=0.0073"
2026-07-10T14:43:37.964,17.676,0,x_wave,settle,free,1.1,0.7554,0.3303,0.336,0.0,0.0,0.336,0.33,0.0003,0.0057,5.638,6.0,-0.362,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.005,-0.005,0.0323,0.0374,0.10992,0.0056,0.41,0.026,0.3777,0.0259,0.3703,0.6548,0.0243,-0.7554,0.392,0.026,0.012,0.0001,-0.005,"elapsed=1.10 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3777, 0.0259, 0.3703] link7_z_axis=[0.6548, 0.0243, -0.7554] tool_down_score=0.7554 tcp_z=0.3303 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0003 bump_center=[0.3920, 0.0260] penetration=0.0057 fz_virtual_N=5.638 desired_fz_N=6.000 force_error_N=-0.362 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0050 vz_admittance=-0.0050 tcp_limit=free cartesian_velocity=[0.0120, 0.0001, -0.0050] xy_error=0.0323 qdot_max=0.0374 min_singular=0.10992 joint_error_max=0.0056"
2026-07-10T14:43:38.044,17.718,0,x_wave,settle,free,1.13,0.7554,0.3305,0.336,0.0,0.0,0.336,0.33,0.0005,0.0055,5.489,6.0,-0.511,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0072,-0.0072,0.032,0.0385,0.10985,0.0057,0.41,0.026,0.378,0.0259,0.3705,0.6548,0.0243,-0.7554,0.392,0.026,0.012,0.0002,-0.0072,"elapsed=1.13 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3780, 0.0259, 0.3705] link7_z_axis=[0.6548, 0.0243, -0.7554] tool_down_score=0.7554 tcp_z=0.3305 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0005 bump_center=[0.3920, 0.0260] penetration=0.0055 fz_virtual_N=5.489 desired_fz_N=6.000 force_error_N=-0.511 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0072 vz_admittance=-0.0072 tcp_limit=free cartesian_velocity=[0.0120, 0.0002, -0.0072] xy_error=0.0320 qdot_max=0.0385 min_singular=0.10985 joint_error_max=0.0057"
2026-07-10T14:43:38.075,17.737,0,x_wave,settle,free,1.17,0.7554,0.3305,0.336,0.0,0.0,0.336,0.33,0.0005,0.0055,5.499,6.0,-0.501,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0076,-0.0076,0.0319,0.0387,0.10973,0.0056,0.41,0.026,0.3781,0.0259,0.3705,0.6548,0.0243,-0.7554,0.392,0.026,0.012,0.0002,-0.0076,"elapsed=1.17 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3781, 0.0259, 0.3705] link7_z_axis=[0.6548, 0.0243, -0.7554] tool_down_score=0.7554 tcp_z=0.3305 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0005 bump_center=[0.3920, 0.0260] penetration=0.0055 fz_virtual_N=5.499 desired_fz_N=6.000 force_error_N=-0.501 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0076 vz_admittance=-0.0076 tcp_limit=free cartesian_velocity=[0.0120, 0.0002, -0.0076] xy_error=0.0319 qdot_max=0.0387 min_singular=0.10973 joint_error_max=0.0056"
2026-07-10T14:43:38.112,17.776,0,x_wave,settle,free,1.2,0.7554,0.3304,0.336,0.0,0.0,0.336,0.33,0.0004,0.0056,5.616,6.0,-0.384,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0063,-0.0063,0.0313,0.038,0.10964,0.0055,0.41,0.026,0.3787,0.0259,0.3704,0.6549,0.0243,-0.7554,0.392,0.026,0.012,0.0002,-0.0063,"elapsed=1.20 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3787, 0.0259, 0.3704] link7_z_axis=[0.6549, 0.0243, -0.7554] tool_down_score=0.7554 tcp_z=0.3304 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0004 bump_center=[0.3920, 0.0260] penetration=0.0056 fz_virtual_N=5.616 desired_fz_N=6.000 force_error_N=-0.384 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0063 vz_admittance=-0.0063 tcp_limit=free cartesian_velocity=[0.0120, 0.0002, -0.0063] xy_error=0.0313 qdot_max=0.0380 min_singular=0.10964 joint_error_max=0.0055"
2026-07-10T14:43:38.166,17.811,0,x_wave,settle,free,1.23,0.7554,0.3303,0.336,0.0,0.0,0.336,0.33,0.0003,0.0057,5.691,6.0,-0.309,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0051,-0.0051,0.0312,0.0374,0.1096,0.006,0.41,0.026,0.3788,0.0259,0.3703,0.6549,0.0243,-0.7554,0.392,0.026,0.012,0.0002,-0.0051,"elapsed=1.23 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3788, 0.0259, 0.3703] link7_z_axis=[0.6549, 0.0243, -0.7554] tool_down_score=0.7554 tcp_z=0.3303 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0003 bump_center=[0.3920, 0.0260] penetration=0.0057 fz_virtual_N=5.691 desired_fz_N=6.000 force_error_N=-0.309 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0051 vz_admittance=-0.0051 tcp_limit=free cartesian_velocity=[0.0120, 0.0002, -0.0051] xy_error=0.0312 qdot_max=0.0374 min_singular=0.10960 joint_error_max=0.0060"
2026-07-10T14:43:38.212,17.854,0,x_wave,settle,free,1.27,0.7553,0.3301,0.336,0.0,0.0,0.336,0.33,0.0001,0.0059,5.939,6.0,-0.061,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0019,-0.0019,0.0308,0.0358,0.10954,0.0057,0.41,0.026,0.3792,0.0259,0.3701,0.6549,0.0243,-0.7553,0.392,0.026,0.012,0.0002,-0.0019,"elapsed=1.27 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3792, 0.0259, 0.3701] link7_z_axis=[0.6549, 0.0243, -0.7553] tool_down_score=0.7553 tcp_z=0.3301 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.939 desired_fz_N=6.000 force_error_N=-0.061 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0019 vz_admittance=-0.0019 tcp_limit=free cartesian_velocity=[0.0120, 0.0002, -0.0019] xy_error=0.0308 qdot_max=0.0358 min_singular=0.10954 joint_error_max=0.0057"
2026-07-10T14:43:38.237,17.854,0,x_wave,settle,free,1.3,0.7553,0.33,0.336,0.0,0.0,0.336,0.33,0.0,0.006,6.026,6.0,0.026,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0002,-0.0002,0.0306,0.0349,0.10949,0.0054,0.41,0.026,0.3794,0.0259,0.37,0.6549,0.0243,-0.7553,0.392,0.026,0.012,0.0002,-0.0002,"elapsed=1.30 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3794, 0.0259, 0.3700] link7_z_axis=[0.6549, 0.0243, -0.7553] tool_down_score=0.7553 tcp_z=0.3300 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=0.0000 bump_center=[0.3920, 0.0260] penetration=0.0060 fz_virtual_N=6.026 desired_fz_N=6.000 force_error_N=0.026 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0002 vz_admittance=-0.0002 tcp_limit=free cartesian_velocity=[0.0120, 0.0002, -0.0002] xy_error=0.0306 qdot_max=0.0349 min_singular=0.10949 joint_error_max=0.0054"
2026-07-10T14:43:38.277,17.899,0,x_wave,settle,free,1.33,0.7553,0.3298,0.336,0.0,0.0,0.336,0.33,-0.0002,0.0062,6.312,6.0,0.312,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.0037,0.0037,0.0302,0.0451,0.10947,0.0057,0.41,0.026,0.3798,0.0259,0.3698,0.6549,0.0244,-0.7553,0.392,0.026,0.012,0.0002,0.0037,"elapsed=1.33 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3798, 0.0259, 0.3698] link7_z_axis=[0.6549, 0.0244, -0.7553] tool_down_score=0.7553 tcp_z=0.3298 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0002 bump_center=[0.3920, 0.0260] penetration=0.0062 fz_virtual_N=6.312 desired_fz_N=6.000 force_error_N=0.312 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0037 vz_admittance=0.0037 tcp_limit=free cartesian_velocity=[0.0120, 0.0002, 0.0037] xy_error=0.0302 qdot_max=0.0451 min_singular=0.10947 joint_error_max=0.0057"
2026-07-10T14:43:38.322,17.936,0,x_wave,settle,free,1.37,0.7553,0.3296,0.336,0.0,0.0,0.336,0.33,-0.0004,0.0064,6.524,6.0,0.524,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,0.007,0.007,0.0298,0.0541,0.10941,0.0056,0.41,0.026,0.3802,0.0259,0.3696,0.6549,0.0244,-0.7553,0.392,0.026,0.012,0.0002,0.007,"elapsed=1.37 mode=x_wave xy_ref=[0.4100, 0.0260] link_xyz=[0.3802, 0.0259, 0.3696] link7_z_axis=[0.6549, 0.0244, -0.7553] tool_down_score=0.7553 tcp_z=0.3296 base_surface_z=0.3360 surface_source=settle surface_blend=0.000 surface_step=0.0000 surface_z=0.3360 eq_tcp_z=0.3300 tcp_eq_err=-0.0004 bump_center=[0.3920, 0.0260] penetration=0.0064 fz_virtual_N=6.524 desired_fz_N=6.000 force_error_N=0.524 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=0.0070 vz_admittance=0.0070 tcp_limit=free cartesian_velocity=[0.0120, 0.0002, 0.0070] xy_error=0.0298 qdot_max=0.0541 min_singular=0.10941 joint_error_max=0.0056"
